ds,y,yhat,yhat_lower,yhat_upper,adjusted_y,adjusted_y_lower,adjusted_y_upper,p_value_adj,p_value,h_ahead
2008-10-01 00:00:00,13659.0,14956.317369923923,12651.074506869252,17205.82982000858,13756.514900142633,11451.272037087962,16006.02735022729,0.7473073492097726,0.2326825557720993,0
2008-10-01 01:00:00,12782.0,14117.609807198374,12009.608661241207,16293.09576030172,12892.725742458446,10784.724596501279,15068.211695561791,0.7512719526250352,0.21209109763326756,1
2008-10-01 02:00:00,12384.0,13476.592182147997,11250.365493796178,16010.753362443436,12299.842031198044,10073.615342846224,14834.003211493484,0.7418760178964856,0.27817320818338154,2
2008-10-01 03:00:00,11883.0,13106.868100676296,10859.523255886066,15307.920564793156,11927.691408742865,9680.346563952635,14128.743872859724,0.7420398013708884,0.24035055749947482,3
2008-10-01 04:00:00,11823.0,13059.189818552657,10835.29017118592,15408.19352511845,11862.247089213628,9638.34744184689,14211.25079577942,0.7458761932580287,0.2441918326227201,4
2008-10-01 05:00:00,12033.0,13363.616183159531,10964.56260325928,15701.252642856722,12182.039826713553,9782.986246813303,14519.676286410744,0.7434463239483557,0.23575666946139412,5
2008-10-01 06:00:00,12733.0,13985.295205485414,11674.94168387692,16126.808051586486,12824.348939488798,10513.995417880302,14965.86178558987,0.7393631894996815,0.23545709914109408,6
2008-10-01 07:00:00,14358.0,14787.0181954086,12461.225366470113,16998.292191076747,13626.128291507997,11300.33546256951,15837.402287176144,0.7399862766838634,0.4042493864609474,7
2008-10-01 08:00:00,15137.0,15561.278955827514,13088.683306725989,17868.047486782565,14374.516849975276,11901.92120087375,16681.285380930327,0.7424840612415983,0.4100040336333226,8
2008-10-01 09:00:00,15210.0,16130.804836291878,13952.53692356867,18539.679618797883,14972.120958238465,12793.853045515258,17380.99574074447,0.739341478299528,0.30344872800412265,9
2008-10-01 10:00:00,15360.0,16442.650027415442,14132.93339066189,18725.836494288953,15293.627943550677,12983.911306797125,17576.814410424187,0.7380115756349686,0.2728617364680269,10
2008-10-01 11:00:00,15574.0,16575.03069091026,14291.001513581241,18918.34538354743,15415.92309866652,13131.893921337503,17759.23779130369,0.7392599620966914,0.28962702306110377,11
2008-10-01 12:00:00,15521.0,16650.27954752424,14423.734856336747,19016.803142729426,15506.75115004946,13280.206458861969,17873.274745254646,0.736156847396716,0.26428839931135617,12
2008-10-01 13:00:00,15571.0,16732.32881756206,14486.562408893058,19112.552478146343,15606.398030449862,13360.631621780862,17986.621691034146,0.7335152345382312,0.259965217613745,13
2008-10-01 14:00:00,15622.0,16799.451534469932,14374.253086978284,19060.75453958736,15623.067659618086,13197.869212126436,17884.370664735514,0.7420345727481695,0.2597999778994986,14
2008-10-01 15:00:00,15515.0,16808.467819759077,14478.034855430282,19033.99147172819,15586.609594295487,13256.176629966692,17812.133246264602,0.7502289115155186,0.23340388063417777,15
2008-10-01 16:00:00,15256.0,16776.706758335145,14520.905356102729,19121.061983132375,15605.102992990498,13349.301590758081,17949.458217787727,0.7418785402624233,0.198413021878715,16
2008-10-01 17:00:00,15176.0,16790.785541605575,14528.350061197141,19071.05022884171,15605.197813374052,13342.76233296562,17885.462500610185,0.7435963880117525,0.1811208935298212,17
2008-10-01 18:00:00,15135.0,16924.650656290774,14786.363113253175,19141.769008979736,15764.957413416703,13626.669870379104,17982.075766105663,0.7387357279312214,0.14612752503828275,18
